YEAR,MO,DY,T2M_MIN,T2M_MAX,RH2M,WS2M,ALLSKY_SFC_SW_DWN,ET0
2011,3,11,16.33,36.07,32.15,2.4,24.876,8.782
2011,3,12,16.07,35.83,42.4,3.1,26.1,8.93
2011,3,13,17.76,35.17,46.64,2.95,26.568,8.629
2011,3,14,17.35,35.37,48.68,3.02,25.272,8.292
2011,3,15,17.08,35.67,47.42,3.2,25.992,8.65
2011,3,16,17.08,34.71,44.74,3.59,25.596,8.86
2011,3,17,15.67,34.1,38.76,3.76,26.532,9.416
2011,3,18,13.59,34.37,42.48,3.44,26.208000000000002,8.835
2011,3,19,14.49,36.1,36.39,2.67,26.496000000000002,9.044
2011,3,20,16.78,36.79,41.89,1.86,26.928,8.332
2011,3,21,19.36,36.76,41.28,2.32,24.804,8.39
2011,3,22,20.87,37.22,45.02,2.17,24.336,8.074
2011,3,23,19.53,37.19,36.28,2.68,24.3,8.947
2011,3,24,18.6,36.72,32.32,2.01,24.552000000000003,8.467
2011,3,25,19.28,36.69,41.66,2.33,23.400000000000002,8.072
2011,3,26,19.98,36.83,40.85,2.53,19.404,7.491
2011,3,27,20.99,35.66,45.39,2.52,23.508000000000003,7.994
2011,3,28,20.73,36.72,38.87,2.77,23.868,8.763
2011,3,29,20.01,37.39,38.06,2.47,23.148,8.447
2011,3,30,19.6,37.45,31.75,2.41,22.572,8.62
2011,3,31,20.11,37.24,32.74,1.91,22.86,8.078
2011,4,1,22.14,36.7,33.57,2.05,24.48,8.559
2011,4,2,22.6,37.69,34.2,1.72,25.092,8.426
2011,4,3,23.17,35.83,35.04,1.23,25.740000000000002,7.881
2011,4,4,20.13,37.0,34.38,1.74,26.928,8.693
2011,4,5,22.58,35.29,36.57,1.68,26.208000000000002,8.324
2011,4,6,22.77,35.29,36.53,2.79,23.400000000000002,8.747
2011,4,7,19.59,36.33,38.25,3.34,25.2,9.441
2011,4,8,19.08,36.68,40.31,2.54,25.956,8.847
2011,4,9,20.62,37.42,43.33,2.93,25.344,8.993
2011,4,10,21.29,36.86,47.81,3.62,23.220000000000002,8.676
2011,4,11,21.23,37.38,45.36,3.24,26.964000000000002,9.428
2011,4,12,19.75,37.39,41.1,2.84,26.712,9.312
2011,4,13,21.52,37.59,39.57,3.01,26.64,9.636
2011,4,14,22.32,35.91,42.33,2.27,19.764000000000003,7.239
2011,4,15,23.51,31.99,47.55,1.48,22.932000000000002,6.822
2011,4,16,21.69,34.66,48.54,2.3,24.3,7.77
2011,4,17,19.22,37.02,44.89,2.7,24.3,8.402
2011,4,18,21.45,34.51,41.04,1.66,25.632,7.889
2011,4,19,22.09,34.49,53.85,1.74,20.736,6.396
2011,4,20,21.5,31.09,66.68,1.18,25.236,6.465
2011,4,21,19.48,31.49,62.49,1.83,19.98,5.642
2011,4,22,20.5,30.7,76.42,2.35,18.756,4.915
2011,4,23,19.89,27.43,79.64,1.48,20.88,4.942
2011,4,24,19.19,30.36,73.4,1.47,21.348,5.356
2011,4,25,20.28,31.1,72.2,1.48,24.732,6.205
2011,4,26,20.47,32.18,68.38,2.0,24.624,6.511
2011,4,27,20.37,34.42,62.93,2.26,27.720000000000002,7.657
2011,4,28,20.15,33.78,68.98,1.48,24.336,6.383
2011,4,29,21.22,34.57,64.3,2.17,25.704,7.187
2011,4,30,21.06,33.11,66.54,1.72,20.628000000000004,5.739
2011,5,1,20.95,33.07,65.46,1.32,22.715999999999998,6.078
2011,5,2,20.69,32.22,68.8,1.35,23.832,6.172
2011,5,3,20.8,32.93,67.89,2.56,25.344,6.89
2011,5,4,21.85,35.02,63.1,2.69,24.984,7.351
2011,5,5,22.2,35.53,58.37,3.02,27.18,8.292
2011,5,6,20.84,36.1,56.8,2.7,27.971999999999998,8.403
2011,5,7,20.53,34.91,59.22,3.53,27.936,8.421
2011,5,8,19.37,34.63,58.01,2.45,27.900000000000002,7.99
2011,5,9,20.14,35.08,59.23,2.5,26.604,7.758
2011,5,10,20.34,34.72,60.12,2.03,24.732,7.096
2011,5,11,21.65,33.22,63.64,1.88,24.048,6.68
2011,5,12,21.76,33.01,62.04,2.55,22.896,6.756
2011,5,13,20.87,34.09,63.15,1.75,22.68,6.381
2011,5,14,21.79,33.47,65.45,1.98,22.608,6.354
2011,5,15,21.72,34.79,59.46,1.31,20.376,5.859
2011,5,16,21.18,35.71,57.48,1.42,23.724,6.777
2011,5,17,21.36,34.57,59.1,1.34,23.400000000000002,6.541
2011,5,18,22.34,31.59,70.73,1.48,21.384,5.642
2011,5,19,20.93,32.66,68.89,1.68,19.08,5.272
2011,5,20,21.44,33.38,70.66,2.1,18.684,5.305
2011,5,21,21.46,27.38,77.94,2.95,25.992,6.126
2011,5,22,20.89,32.72,63.84,2.17,25.236,6.951
2011,5,23,21.14,33.47,62.86,2.07,26.388,7.276
2011,5,24,21.21,32.57,67.05,1.74,23.724,6.364
2011,5,25,22.39,29.36,76.58,2.19,20.916,5.329
2011,5,26,20.41,34.12,65.04,1.41,22.176000000000002,6.047
2011,5,27,21.55,31.14,66.36,2.09,20.232,5.689
2011,5,28,21.55,29.26,74.99,2.56,22.32,5.684
2011,5,29,21.47,33.01,68.95,2.75,24.264000000000003,6.696
2011,5,30,22.05,29.78,78.32,2.86,23.256,5.774
2011,5,31,20.75,32.35,70.49,3.07,23.832,6.496
2011,6,1,20.37,27.4,79.86,2.86,21.744,5.162
2011,6,2,20.67,28.57,79.5,3.0,16.740000000000002,4.328
2011,6,3,20.46,29.44,77.66,3.87,16.848,4.601
2011,6,4,20.88,30.4,75.14,4.48,20.916,5.674
2011,6,5,20.4,31.15,73.68,4.88,19.332,5.608
2011,6,6,20.44,30.99,71.31,4.96,17.388,5.48
2011,6,7,19.73,31.32,66.4,4.71,19.584000000000003,6.221
2011,6,8,19.44,32.28,66.86,4.74,19.224,6.209
2011,6,9,19.94,31.16,71.23,4.73,22.715999999999998,6.356
2011,6,10,20.95,29.83,73.75,5.1,20.052000000000003,5.668
2011,6,11,20.78,32.79,67.02,5.06,19.476000000000003,6.437
2011,6,12,21.27,29.63,74.26,4.63,18.324,5.269
2011,6,13,20.87,30.76,70.82,5.57,20.16,6.099
2011,6,14,20.26,31.7,68.14,5.62,16.956,5.892
2011,6,15,19.42,26.57,73.4,5.53,15.371999999999998,4.637
2011,6,16,18.92,29.66,69.97,6.16,20.7,6.118
2011,6,17,18.61,27.31,73.35,6.35,18.900000000000002,5.284
2011,6,18,19.17,30.19,69.8,6.75,19.944,6.174
2011,6,19,20.23,32.33,69.25,5.82,20.628000000000004,6.498
2011,6,20,20.05,31.87,68.5,5.23,20.268,6.339
2011,6,21,19.75,32.72,66.26,5.44,21.96,6.958
2011,6,22,20.14,32.65,68.06,5.59,19.512,6.416
2011,6,23,20.15,33.09,68.97,4.85,14.940000000000001,5.411
2011,6,24,20.84,31.63,72.05,4.52,17.388,5.406
2011,6,25,21.05,29.79,76.1,4.87,19.836,5.407
2011,6,26,20.91,27.83,77.9,5.25,16.452,4.568
2011,6,27,20.01,28.13,74.68,5.89,16.092,4.839
2011,6,28,18.95,28.49,71.34,5.69,17.388,5.293
2011,6,29,19.77,30.83,71.74,4.76,19.332,5.694
2011,6,30,20.2,31.57,69.9,3.28,20.196,5.786
2011,7,1,20.91,30.09,75.11,3.47,18.072,5.007
2011,7,2,19.42,29.28,76.52,4.06,14.004000000000001,4.15
2011,7,3,19.29,28.51,72.51,4.13,20.484,5.514
2011,7,4,18.78,30.19,71.8,4.97,18.540000000000003,5.479
2011,7,5,18.67,28.34,70.12,4.96,17.748,5.313
2011,7,6,18.3,29.3,70.56,4.77,16.416,5.091
2011,7,7,17.74,28.38,75.93,4.16,18.432000000000002,4.832
2011,7,8,17.88,27.56,76.31,3.53,20.664,5.084
2011,7,9,18.95,30.46,73.2,4.03,21.240000000000002,5.73
2011,7,10,18.28,32.8,65.46,4.04,23.184,6.852
2011,7,11,20.48,30.61,70.65,4.34,16.812,5.279
2011,7,12,19.85,30.21,73.86,5.59,18.432000000000002,5.423
2011,7,13,18.78,28.03,72.83,6.19,13.68,4.609
2011,7,14,17.64,29.59,70.61,6.67,16.668,5.433
2011,7,15,18.57,30.35,72.14,6.71,18.684,5.716
2011,7,16,19.83,28.39,77.4,5.98,13.788,4.25
2011,7,17,19.78,28.9,76.92,6.31,16.956,4.857
2011,7,18,19.52,26.5,79.66,5.65,16.56,4.298
2011,7,19,19.56,29.39,74.16,5.41,16.704,5.005
2011,7,20,19.92,28.9,75.03,6.02,16.668,4.972
2011,7,21,19.02,30.49,70.92,5.93,12.6,4.807
2011,7,22,19.35,30.9,70.16,5.37,14.328,5.091
2011,7,23,19.23,29.64,73.75,5.42,16.884,5.077
2011,7,24,19.99,30.45,72.71,5.22,17.748,5.392
2011,7,25,19.57,30.07,75.56,3.62,20.376,5.359
2011,7,26,19.88,28.27,78.07,3.22,20.772,5.127
2011,7,27,18.31,30.26,77.38,4.63,17.496000000000002,4.782
2011,7,28,19.84,27.73,79.9,4.28,17.496000000000002,4.451
2011,7,29,18.47,29.23,75.59,4.68,15.947999999999999,4.599
2011,7,30,18.64,27.28,80.6,4.51,13.932,3.738
2011,7,31,19.33,31.17,71.42,5.36,13.644,4.884
2011,8,1,18.02,30.77,70.95,5.32,20.340000000000003,5.919
2011,8,2,19.38,29.99,73.98,5.62,18.432000000000002,5.371
2011,8,3,19.68,28.23,79.42,5.02,14.976,4.148
2011,8,4,20.25,29.72,74.89,5.26,17.496000000000002,5.113
2011,8,5,19.16,30.09,76.99,5.07,17.136,4.825
2011,8,6,18.43,29.23,77.68,5.76,16.56,4.634
2011,8,7,19.95,29.4,78.08,5.08,12.744,3.987
2011,8,8,19.48,26.66,80.56,4.47,16.992,4.243
2011,8,9,18.6,30.61,74.94,4.34,18.612000000000002,5.173
2011,8,10,19.31,30.61,74.22,3.98,16.992,4.92
2011,8,11,19.56,28.81,78.33,4.11,21.384,5.288
2011,8,12,19.56,28.27,78.23,4.23,16.740000000000002,4.462
2011,8,13,19.52,30.77,73.74,3.85,18.432000000000002,5.214
2011,8,14,19.53,29.86,72.82,2.9,19.476000000000003,5.242
2011,8,15,20.25,29.98,76.95,2.21,20.052000000000003,5.082
2011,8,16,19.73,27.2,83.37,2.96,17.64,4.168
2011,8,17,19.09,27.58,81.9,2.19,16.236,3.938
2011,8,18,19.65,28.7,80.05,3.38,14.724,3.927
2011,8,19,19.37,26.5,83.08,3.2,15.012,3.662
2011,8,20,19.72,26.9,85.43,2.93,16.668,3.861
2011,8,21,19.11,27.08,81.2,3.09,12.420000000000002,3.309
2011,8,22,17.7,28.9,76.95,2.54,17.496000000000002,4.457
2011,8,23,18.77,29.9,78.76,2.91,19.368,4.858
2011,8,24,19.13,24.69,85.35,3.24,14.148000000000001,3.29
2011,8,25,18.98,27.49,82.25,3.42,18.396,4.362
2011,8,26,18.94,28.59,78.43,3.91,18.756,4.764
2011,8,27,18.52,28.89,78.13,4.56,11.952,3.694
2011,8,28,19.45,28.11,77.79,4.82,20.124,5.092
2011,8,29,19.53,27.92,79.21,5.38,14.436,4.083
2011,8,30,17.94,27.88,75.31,5.32,17.208000000000002,4.767
2011,8,31,18.18,29.26,80.42,5.25,13.5,3.852
2011,9,1,19.32,26.79,83.61,4.74,15.012,3.7
2011,9,2,19.97,27.84,81.5,4.7,18.18,4.479
2011,9,3,19.31,28.28,79.57,4.8,18.215999999999998,4.64
2011,9,4,19.49,29.56,79.36,4.16,18.36,4.739
2011,9,5,19.24,29.61,78.86,3.69,18.0,4.666
2011,9,6,19.33,28.7,78.71,4.19,16.740000000000002,4.442
2011,9,7,19.49,27.45,79.69,4.17,18.684,4.628
2011,9,8,19.66,27.91,80.83,3.55,16.524,4.175
2011,9,9,19.65,29.88,78.35,3.64,17.064,4.561
2011,9,10,19.96,29.83,77.38,3.24,20.556,5.239
2011,9,11,19.57,30.63,75.75,3.67,20.844,5.479
2011,9,12,19.78,30.78,76.22,3.47,16.704,4.678
2011,9,13,18.0,29.45,76.57,3.54,19.512,5.008
2011,9,14,18.86,29.95,76.69,3.49,15.552000000000001,4.349
2011,9,15,18.0,29.36,82.51,3.71,14.58,3.748
2011,9,16,19.17,29.44,77.54,3.52,16.956,4.533
2011,9,17,19.49,30.94,73.65,3.57,18.791999999999998,5.251
2011,9,18,19.47,27.02,80.12,3.18,19.548,4.682
2011,9,19,19.65,28.62,80.69,3.02,17.64,4.393
2011,9,20,19.79,26.31,84.12,2.87,15.444,3.679
2011,9,21,18.5,29.4,77.32,3.85,17.244,4.606
2011,9,22,17.96,28.82,75.58,3.31,21.852,5.422
2011,9,23,17.52,30.38,69.41,3.09,24.696,6.392
2011,9,24,16.74,30.95,67.88,2.92,26.1,6.725
2011,9,25,17.6,31.8,67.94,1.95,25.740000000000002,6.584
2011,9,26,18.41,31.66,69.63,1.97,23.544,6.097
2011,9,27,18.43,31.95,69.09,2.05,22.608,5.968
2011,9,28,19.54,29.87,72.24,2.35,22.428,5.755
2011,9,29,18.84,30.47,69.71,2.19,20.808,5.527
2011,9,30,20.48,28.96,77.87,1.44,15.659999999999998,3.989
2011,10,1,19.3,28.64,79.72,0.89,15.840000000000002,3.849
2011,10,2,19.82,28.16,81.65,0.73,14.508000000000001,3.5
2011,10,3,19.64,28.89,80.77,1.21,16.992,4.13
2011,10,4,17.86,29.49,73.63,2.32,23.040000000000003,5.699
2011,10,5,16.14,30.32,70.05,1.3,24.048,5.861
2011,10,6,16.98,30.36,73.96,1.46,16.2,4.18
2011,10,7,18.46,30.2,74.62,1.27,19.728,4.904
2011,10,8,19.95,29.2,76.78,1.08,18.036,4.459
2011,10,9,20.09,28.63,81.46,1.23,16.452,4.003
2011,10,10,20.47,27.39,83.75,0.7,14.904,3.546
2011,10,11,20.28,26.56,84.05,0.51,17.82,4.152
2011,10,12,19.19,26.16,83.55,0.99,16.416,3.813
2011,10,13,19.2,29.38,79.6,1.14,17.424,4.25
2011,10,14,18.93,29.58,80.11,1.49,20.016,4.815
2011,10,15,19.6,29.51,80.15,1.35,21.528000000000002,5.148
2011,10,16,18.23,29.32,76.58,1.19,20.412,4.934
2011,10,17,19.17,29.18,79.51,1.49,19.476000000000003,4.711
2011,10,18,18.81,30.32,75.02,1.72,19.8,5.002
2011,10,19,18.81,30.24,74.99,1.36,21.672,5.336
2011,10,20,17.88,31.04,72.81,0.93,19.656,4.881
2011,10,21,19.67,29.82,74.31,1.53,19.044,4.842
2011,10,22,19.75,30.09,73.21,2.52,20.052000000000003,5.291
2011,10,23,19.6,28.49,78.34,2.69,17.316,4.421
2011,10,24,18.65,29.25,81.52,2.85,16.632,4.141
2011,10,25,18.58,25.84,84.07,3.25,12.276000000000002,3.064
2011,10,26,18.29,26.23,84.12,3.97,15.840000000000002,3.708
2011,10,27,18.25,27.68,82.56,3.08,13.824,3.487
2011,10,28,16.22,27.85,81.08,3.25,17.82,4.227
2011,10,29,17.46,25.32,84.48,2.87,14.940000000000001,3.437
2011,10,30,17.57,26.74,83.83,3.07,15.371999999999998,3.625
2011,10,31,18.13,27.19,82.85,3.23,16.452,3.922
2011,11,1,17.65,27.77,84.31,3.24,12.78,3.194
2011,11,2,18.83,26.85,84.38,2.3,13.536,3.275
2011,11,3,18.58,26.56,87.81,2.22,10.764000000000001,2.576
2011,11,4,19.24,27.09,85.88,2.61,11.664000000000001,2.888
2011,11,5,19.42,28.17,85.73,2.72,13.464,3.288
2011,11,6,18.81,28.9,80.74,2.42,19.8,4.751
2011,11,7,15.03,28.65,65.15,2.0,21.672,5.547
2011,11,8,13.36,28.1,64.88,2.14,22.788,5.681
2011,11,9,13.54,27.92,68.97,2.13,21.6,5.285
2011,11,10,13.62,27.79,69.54,2.02,21.240000000000002,5.17
2011,11,11,13.23,28.0,72.88,1.88,21.6,5.087
2011,11,12,14.97,29.13,65.88,1.53,21.564,5.406
2011,11,13,13.66,29.42,70.27,2.0,21.636,5.33
2011,11,14,14.67,29.32,68.95,2.48,21.276,5.448
2011,11,15,14.34,29.08,70.21,2.68,21.06,5.348
2011,11,16,13.08,29.42,67.83,2.73,21.348,5.503
2011,11,17,14.75,29.28,76.19,3.38,18.18,4.627
2011,11,18,16.68,28.92,74.57,3.17,16.128000000000004,4.385
2011,11,19,13.88,29.22,63.07,2.99,22.068,5.966
2011,11,20,12.98,28.37,67.8,3.42,22.068,5.65
2011,11,21,13.44,28.83,69.17,3.22,20.952,5.412
2011,11,22,13.81,29.25,65.63,3.07,19.152,5.327
2011,11,23,13.25,29.26,72.4,3.28,19.8,5.06
2011,11,24,16.48,29.73,74.79,3.91,16.452,4.591
2011,11,25,18.77,27.19,82.4,4.32,8.172,2.631
2011,11,26,19.48,24.87,87.55,4.74,9.468,2.426
2011,11,27,20.4,26.44,86.2,4.31,9.18,2.541
2011,11,28,19.32,27.4,84.92,3.41,9.828,2.676
2011,11,29,18.14,29.88,78.16,2.7,12.132000000000001,3.466
2011,11,30,18.21,29.06,74.75,2.6,17.28,4.563
2011,12,1,17.72,30.02,73.14,1.9,16.092,4.299
2011,12,2,17.58,28.24,73.9,1.27,17.28,4.286
2011,12,3,15.52,30.89,69.3,1.75,16.92,4.549
2011,12,4,16.21,29.71,69.52,1.7,17.1,4.518
2011,12,5,15.18,30.11,66.89,1.99,19.728,5.209
2011,12,6,14.09,29.6,67.14,2.33,19.368,5.141
2011,12,7,14.98,28.37,70.7,2.98,17.568,4.722
2011,12,8,14.49,27.59,74.42,3.09,16.668,4.302
2011,12,9,17.24,29.07,79.1,3.34,12.024,3.432
2011,12,10,18.12,29.63,75.33,2.84,16.956,4.541
2011,12,11,17.78,30.04,72.08,2.74,15.084000000000001,4.357
2011,12,12,15.46,29.31,69.6,2.57,18.971999999999998,5.04
2011,12,13,15.23,29.17,67.21,3.01,19.512,5.342
2011,12,14,14.59,30.0,66.03,2.95,18.576,5.268
2011,12,15,14.18,29.28,73.43,3.34,13.5,3.957
2011,12,16,15.28,28.52,67.62,3.54,19.764000000000003,5.419
2011,12,17,12.4,27.87,67.33,3.01,19.404,5.081
2011,12,18,11.97,27.98,65.99,3.21,18.036,4.958
2011,12,19,13.33,28.76,64.14,2.48,15.912,4.597
2011,12,20,13.57,28.25,65.32,3.18,13.968,4.381
2011,12,21,14.42,28.09,66.2,3.07,19.188000000000002,5.227
2011,12,22,12.75,27.84,64.91,3.02,17.316,4.869
2011,12,23,13.22,28.21,65.65,2.84,16.956,4.769
2011,12,24,12.53,28.87,58.3,2.87,20.268,5.778
2011,12,25,10.85,29.45,58.72,2.66,19.908,5.607
2011,12,26,10.21,29.67,51.17,1.95,20.412,5.732
2011,12,27,12.64,30.47,43.63,1.89,16.452,5.401
2011,12,28,14.24,30.55,36.82,1.95,19.548,6.382
2011,12,29,13.92,29.74,62.49,3.46,19.08,5.659
2011,12,30,16.86,26.48,81.97,5.43,6.48,2.447
2011,12,31,16.9,26.31,74.07,4.46,12.492,3.841
2012,1,1,16.62,29.8,74.4,2.9,19.8,5.082
2012,1,2,17.34,30.84,71.17,2.37,20.916,5.48
2012,1,3,16.92,31.84,69.94,2.0,20.808,5.485
2012,1,4,18.23,32.12,68.12,2.24,20.304,5.6
2012,1,5,17.87,31.77,66.5,2.57,20.772,5.828
2012,1,6,15.71,31.61,59.03,2.21,17.928,5.412
2012,1,7,15.04,31.82,58.61,2.34,20.736,6.029
2012,1,8,12.05,31.96,51.23,2.39,21.852,6.528
2012,1,9,15.51,32.16,61.08,1.73,21.204,5.802
2012,1,10,16.81,31.02,63.59,2.26,17.46,5.124
2012,1,11,17.64,29.95,65.58,2.32,19.08,5.324
2012,1,12,17.32,29.69,66.29,2.34,17.712,5.001
2012,1,13,17.3,28.71,64.12,3.1,16.416,5.035
2012,1,14,14.52,29.48,52.47,3.2,21.06,6.527
2012,1,15,12.15,29.91,49.85,2.61,22.176000000000002,6.546
2012,1,16,10.19,30.7,48.69,1.83,21.96,6.152
2012,1,17,11.73,31.06,50.27,1.75,22.536,6.25
2012,1,18,11.22,31.11,48.33,1.18,22.176000000000002,5.876
2012,1,19,12.57,31.32,49.29,1.62,21.672,6.095
2012,1,20,12.8,31.05,53.22,1.93,21.240000000000002,6.02
2012,1,21,14.09,31.04,53.94,2.52,21.564,6.387
2012,1,22,13.78,31.58,54.71,2.5,21.78,6.421
2012,1,23,14.86,30.91,57.03,2.95,20.844,6.289
2012,1,24,13.41,27.5,58.04,2.84,20.772,5.777
2012,1,25,11.91,29.78,54.5,3.03,21.42,6.316
2012,1,26,13.45,30.18,53.85,2.38,22.248,6.343
2012,1,27,14.31,30.71,56.36,2.19,22.32,6.246
2012,1,28,16.22,30.82,60.29,2.63,17.64,5.432
2012,1,29,15.89,30.2,57.17,2.28,19.08,5.648
2012,1,30,16.59,30.34,57.68,3.39,20.448,6.365
2012,1,31,13.84,30.38,53.38,3.5,21.6,6.758
2012,2,1,12.98,30.63,54.76,4.04,21.42,6.824
2012,2,2,12.48,29.88,58.1,3.66,21.204,6.313
2012,2,3,14.18,31.05,54.02,3.92,21.492,6.958
2012,2,4,12.46,32.75,50.94,2.54,21.492,6.658
2012,2,5,14.65,33.63,51.45,2.29,21.96,6.754
2012,2,6,14.64,32.56,48.5,2.1,22.536,6.787
2012,2,7,16.28,32.04,43.13,1.99,21.636,6.785
2012,2,8,16.47,34.36,45.34,1.89,22.212,6.96
2012,2,9,17.22,31.11,55.95,2.22,20.7,6.122
2012,2,10,17.58,33.55,57.92,2.83,19.8,6.358
2012,2,11,18.77,33.42,51.82,2.26,16.740000000000002,5.789
2012,2,12,17.43,32.91,54.16,2.99,20.808,6.787
2012,2,13,17.33,34.16,52.9,2.94,22.284000000000002,7.253
2012,2,14,17.76,34.26,47.96,2.44,23.652,7.549
2012,2,15,17.03,34.02,49.04,1.67,21.924,6.578
2012,2,16,16.99,34.09,47.64,2.41,23.256,7.417
2012,2,17,18.65,33.85,53.11,3.57,21.96,7.516
2012,2,18,16.59,34.76,45.36,2.81,23.759999999999998,7.968
2012,2,19,14.28,34.76,38.77,3.02,24.696,8.617
2012,2,20,14.57,34.7,32.79,2.67,23.904,8.553
2012,2,21,15.79,35.14,41.57,2.77,23.688000000000002,8.173
2012,2,22,15.35,34.76,41.74,2.96,22.932000000000002,8.088
2012,2,23,14.87,34.82,33.3,3.47,22.464000000000002,8.955
2012,2,24,15.54,35.28,26.13,3.26,23.328000000000003,9.54
2012,2,25,14.64,35.25,25.1,3.42,22.968,9.664
2012,2,26,15.32,34.83,24.67,3.54,23.040000000000003,9.768
2012,2,27,15.52,36.15,25.33,3.43,23.904,10.026
2012,2,28,15.68,36.74,23.37,1.59,24.336,8.227
2012,2,29,16.7,36.21,29.71,2.5,24.012,8.875
2012,3,1,19.64,36.49,41.29,1.85,24.264000000000003,7.851
2012,3,2,19.36,36.21,40.92,1.75,24.984,7.898
2012,3,3,15.66,36.85,18.55,1.59,25.956,8.776
2012,3,4,17.52,37.07,25.95,2.06,24.984,8.93
2012,3,5,18.92,36.4,45.86,2.91,22.86,8.115
2012,3,6,20.44,35.89,45.21,2.0,22.968,7.493
2012,3,7,18.42,35.71,33.88,1.69,22.464000000000002,7.501
2012,3,8,19.33,35.46,32.1,2.62,24.588,8.97
2012,3,9,17.03,35.07,31.23,2.91,24.192,9.064
2012,3,10,17.86,34.97,40.56,2.34,24.12,8.045
2012,3,11,18.96,35.26,43.47,4.23,23.436,9.115
2012,3,12,18.91,34.04,52.26,3.51,22.86,7.753
2012,3,13,20.82,36.39,48.43,3.37,20.628000000000004,7.874
2012,3,14,19.64,35.51,52.0,3.37,21.816,7.702
2012,3,15,21.0,34.85,50.84,3.11,22.788,7.812
2012,3,16,19.59,36.68,43.67,2.29,24.408,8.154
2012,3,17,19.85,36.63,41.23,2.42,24.264000000000003,8.367
2012,3,18,19.09,37.37,36.75,2.43,24.48,8.732
2012,3,19,20.1,37.48,33.8,1.57,23.616,7.842
2012,3,20,20.34,37.49,29.16,2.24,23.291999999999998,8.755
2012,3,21,20.47,37.71,32.76,2.49,23.616,8.926
2012,3,22,20.82,37.25,36.41,2.79,24.192,9.073
2012,3,23,19.28,37.25,40.34,3.09,23.471999999999998,8.866
2012,3,24,19.11,37.54,34.95,3.44,25.344,9.96
2012,3,25,16.88,37.34,29.33,3.11,25.164,9.92
2012,3,26,16.02,36.48,38.45,3.48,25.848,9.534
2012,3,27,15.77,36.18,41.96,2.98,26.316,8.956
2012,3,28,18.7,37.18,43.74,2.82,26.676000000000002,9.05
2012,3,29,19.96,37.39,40.74,2.71,24.876,8.858
2012,3,30,20.63,37.29,42.57,2.6,24.156,8.519
2012,3,31,21.87,35.45,40.84,2.09,24.444,8.106
2012,4,1,20.03,36.43,45.06,3.09,24.336,8.639
2012,4,2,19.89,36.59,41.47,3.36,26.208000000000002,9.472
2012,4,3,19.09,36.92,41.63,2.66,26.748,9.058
2012,4,4,18.52,37.85,34.59,2.49,26.208000000000002,9.317
2012,4,5,20.09,37.95,31.69,2.28,25.776,9.243
2012,4,6,21.51,37.46,34.22,2.56,22.176000000000002,8.612
2012,4,7,22.51,36.72,37.26,2.33,22.536,8.244
2012,4,8,23.7,35.52,40.84,2.34,23.256,8.148
2012,4,9,22.23,37.79,41.81,2.88,22.715999999999998,8.612
2012,4,10,22.58,38.21,40.49,2.72,23.076,8.696
2012,4,11,23.02,38.34,36.05,3.35,25.884,10.19
2012,4,12,22.15,37.32,39.35,2.06,24.048,8.255
2012,4,13,23.4,35.39,40.66,2.24,25.38,8.505
2012,4,14,22.16,37.4,44.78,3.87,25.596,9.667
2012,4,15,20.53,37.39,43.49,3.18,27.720000000000002,9.643
2012,4,16,21.09,38.33,43.35,2.94,26.532,9.379
2012,4,17,21.53,35.94,42.12,1.6,23.688000000000002,7.486
2012,4,18,24.8,35.71,42.62,1.48,21.996000000000002,7.076
2012,4,19,23.06,33.07,52.74,1.64,23.436,6.911
2012,4,20,22.69,36.06,44.67,1.15,23.328000000000003,6.962
2012,4,21,21.65,36.14,43.65,2.44,22.68,7.931
2012,4,22,23.28,36.28,43.5,1.5,21.312,6.894
2012,4,23,24.12,36.98,41.08,0.75,22.032,6.436
2012,4,24,23.53,36.6,45.02,1.62,25.704,7.974
2012,4,25,21.64,31.72,68.31,2.44,17.856,5.26
2012,4,26,20.78,30.77,75.5,1.51,21.672,5.449
2012,4,27,20.53,31.16,73.87,1.48,16.776,4.456
2012,4,28,21.64,27.55,80.89,2.05,21.816,5.186
2012,4,29,20.56,31.79,69.84,1.7,23.256,6.071
2012,4,30,21.43,30.73,71.45,1.14,18.252000000000002,4.764
2012,5,1,20.61,34.19,66.11,2.25,23.94,6.696
2012,5,2,21.5,32.3,65.77,2.69,23.832,6.719
2012,5,3,21.25,35.32,61.8,3.18,25.956,7.807
2012,5,4,21.19,35.65,60.96,3.53,26.712,8.173
2012,5,5,19.69,35.68,55.86,3.05,27.0,8.323
2012,5,6,19.34,35.82,51.59,2.92,26.424,8.42
2012,5,7,19.51,36.53,49.55,2.41,26.784000000000002,8.402
2012,5,8,23.31,33.36,57.57,1.47,24.336,6.872
2012,5,9,21.94,31.83,65.64,1.41,23.364,6.216
2012,5,10,21.99,31.55,69.95,2.04,19.764000000000003,5.461
2012,5,11,20.61,32.18,65.28,2.29,23.508000000000003,6.509
2012,5,12,20.76,27.88,77.54,2.67,21.132,5.207
2012,5,13,19.32,33.68,63.18,2.17,23.688000000000002,6.664
2012,5,14,22.39,33.41,59.99,0.94,21.492,5.841
2012,5,15,21.91,30.94,72.7,2.22,22.104,5.826
2012,5,16,21.38,32.88,68.41,2.01,22.428,6.139
2012,5,17,21.78,33.41,63.51,2.75,25.776,7.366
2012,5,18,21.09,35.73,59.42,3.0,26.82,8.105
2012,5,19,22.65,36.15,57.71,2.55,25.38,7.824
